
Sonora							
Aceituna							
Riego							
Perennes                 							
1990	11,032.00	10,529.00	503.00	1,774.00	0.17	2,000.00	3,548.00
1992	1,978.00	1,978.00	0.00	396.00	0.20	2,050.00	811.80
1993	62.00	62.00	0.00	37.00	0.60	1,800.00	66.60
1994	2,000.00	0.00	2,000.00	0.00	0	0	0.00
1995	4,989.00	4,500.00	489.00	2,115.00	0.47	6,454.00	13,650.21
1996	10,838.00	10,500.00	338.00	4,464.00	0.43	4,500.00	20,088.00
1997	7,809.00	7,725.00	84.00	2,981.00	0.39	5,218.22	15,555.51
1998	5,897.00	5,897.00	0.00	3,613.00	0.61	5,200.00	18,787.60
1999	10,683.00	10,683.00	0.00	3,363.00	0.31	6,983.50	23,485.51
2000	10,802.00	10,802.00	0.00	4,643.00	0.43	5,983.85	27,783.00
2001	10,687.00	10,687.00	0.00	3,730.00	0.35	4,325.07	16,132.50
2002	8,589.00	3,270.00	5,319.00	818.60	0.25	4,311.63	3,529.50
2003	9,405.00	9,405.00	0.00	4,221.80	0.45	6,000.00	25,330.80
2004	10,095.00	10,095.00	0.00	5,527.50	0.55	5,998.01	33,154.00
2005	10,010.00	3,010.00	7,000.00	451.50	0.15	6,598.01	2,979.00
2006	8,570.00	8,570.00	0.00	1,721.00	0.20	6,000.00	10,326.00
2007	6,049.00	6,049.00	0.00	3,014.70	0.50	5,601.95	16,888.20
2008	6,110.00	5,916.00	194.00	1,785.80	0.30	12,975.36	23,171.40
2009	7,055.00	7,055.00	0.00	1,969.25	0.28	16,951.12	33,381.00
2010	7,650.00	7,650.00	0.00	1,590.00	0.21	16,897.17	26,866.50
2011	6,000.00	6,000.00	0.00	2,922.00	0.49	18,000.00	52,596.00
2012	6,050.00	6,050.00	0.00	3,040.00	0.50	17,763.16	54,000.00
2013	6,015.00	6,015.00	0.00	3,168.75	0.53	18,286.32	57,944.78
2014	7,446.00	7,446.00	0.00	4,043.05	0.54	14,974.38	60,542.15
2015	5,890.00	2,779.00	3,111.00	555.80	0.20	10,081.76	5,603.44
2016	5,166.00	5,166.00	0.00	2,324.70	0.45	18,225.65	42,369.17
2017	1,907.00	1,907.00	0.00	591.17	0.31	17,635.36	10,425.50
2018	704.00	704.00	0.00	227.88	0.32	14,493.84	3,302.86
2019	1,839.31	1,839.31	0.00	1,080.63	0.59	14,298.03	15,450.88
2020	300.00	50.00	250.00	5.00	0.10	16,500.00	82.50
2021	1,705.00	1,705.00	0.00	681.25	0.40	21,291.75	14,505.00
2022	1,820.00	1,820.00	0.00	728.00	0.40	22,494.51	16,376.00
2023	1,010.00	355.00	655.00	134.90	0.38	20,492.96	2,764.50
2024	880.00	0.00	880.00	0.00	0	0	0.00
TOTAL	611,636.45	527,445.45	84,191.00	293,677.99	0.00	0.00	998,669.50
							
Sonora							
Alcachofa							
Riego							
Otoño-Invierno           							
1997	90.00	90.00	0.00	500.00	5.56	1,000.00	500.00
1998	84.00	84.00	0.00	498.00	5.93	4,072.00	2,027.86
1999	21.00	21.00	0.00	341.00	16.24	4,292.67	1,463.80
2007	41.00	41.00	0.00	395.00	9.63	23,500.00	9,282.50
2008	18.00	18.00	0.00	183.60	10.20	22,300.00	4,094.28
2009	5.00	5.00	0.00	58.00	11.60	22,300.00	1,293.40
Primavera-Verano         							
1999	15.00	15.00	0.00	120.00	8.00	4,000.00	480.00
TOTAL	274.00	274.00	0.00	2,095.60	0.00	0.00	19,141.84
							
Sonora							
Alfalfa achicalada							
Riego							
Perennes                 							
1999	17,421.00	16,499.00	0.00	193,480.00	11.73	1,077.60	208,493.31
2000	19,486.50	19,048.00	0.00	201,874.41	10.60	1,350.12	272,554.60
2001	21,049.00	20,733.00	0.00	231,022.00	11.14	1,314.79	303,745.28
2002	24,828.75	24,528.75	0.00	246,764.17	10.06	1,643.34	405,518.11
2003	22,990.25	22,950.25	0.00	263,339.48	11.47	1,375.41	362,199.90
2004	21,209.00	21,031.00	0.00	272,813.00	12.97	1,367.59	373,095.20
2005	21,837.00	21,680.00	0.00	269,803.00	12.44	1,282.81	346,106.11
2006	30,314.50	29,302.50	0.00	366,541.17	12.51	1,303.65	477,843.11
2007	28,129.00	28,129.00	0.00	367,564.10	13.07	1,481.61	544,586.07
2008	29,237.00	29,237.00	0.00	404,587.23	13.84	1,433.68	580,049.62
2009	30,319.00	30,293.00	0.00	440,967.75	14.56	2,043.90	901,293.05
2010	29,850.00	29,850.00	0.00	437,074.37	14.64	1,920.57	839,432.78
2011	28,663.00	28,663.00	0.00	405,863.75	14.16	2,035.35	826,073.90
2012	29,516.44	29,516.44	0.00	417,610.16	14.15	1,943.71	811,713.99
2013	29,279.00	28,861.00	0.00	404,996.90	14.03	2,079.44	842,166.28
2014	27,631.00	27,231.00	0.00	395,277.54	14.52	2,287.53	904,208.22
2015	27,441.00	26,572.00	0.00	384,560.12	14.47	2,277.18	875,713.99
2016	25,809.40	25,809.40	0.00	374,449.82	14.51	2,263.52	847,574.93
2017	25,423.00	25,223.00	0.00	385,435.98	15.28	2,428.86	936,169.09
2018	25,079.86	25,079.86	0.00	389,908.20	15.55	2,690.96	1,049,228.77
2019	27,281.78	27,281.78	0.00	426,020.74	15.62	2,815.60	1,199,503.73
2020	26,961.04	26,961.04	0.00	428,416.45	15.89	2,839.75	1,216,595.94
2021	26,562.00	26,562.00	0.00	425,571.22	16.02	3,072.47	1,307,553.01
2022	26,555.00	26,555.00	0.00	712,320.46	26.82	5,902.89	4,204,748.20
2023	26,866.00	26,866.00	0.00	774,081.11	28.81	5,940.33	4,598,298.52
2024	24,352.00	24,352.00	0.00	424,823.30	17.45	4,219.83	1,792,683.04
Temporal							
Perennes                 							
2007	33.00	33.00	0.00	330.00	10.00	1,000.00	330.00
TOTAL	674,124.52	668,848.02	0.00	10,045,496.43	0.00	0.00	27,027,478.74
							
Sonora							
Alfalfa verde							
Riego							
Perennes                 							
1980	16,629.00	16,462.00	0.00	1,185,046.00	71.99	0.41	488.24
1981	24,763.00	20,614.00	0.00	1,354,575.00	65.71	0.62	842.55
1982	22,685.00	21,651.00	0.00	1,312,515.00	60.62	0.71	935.82
