Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2020,24,San Luis Potosí,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,150.52,150.52,0,7212.59,47.92,662.22,4776321.35
2020,24,San Luis Potosí,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,31440.36,31440.36,0,679956.35,21.63,711.13,483537359.2
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,1315.4,1314.4,1,56696.99,43.14,922.47,52301272.37
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,556.13,555.13,1,1135.83,2.05,21534.72,24459781.02
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,9140000,Vainilla,25.42,25.42,0,9.55,0.38,25550,244002.5
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,9920000,Maguey forrajero,624.45,624.45,0,19535.29,31.28,295.97,5781859.78
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,125429.05,125256.05,173,1444827.02,11.53,691.43,998996746.4
2020,24,San Luis Potosí,3,Perennes,2,Temporal,200203,Gruesa,8070000,Palma camedor,742.67,742.67,0,514067.27,692.19,9.36,4811937.33
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,1500000,Semilla de garbanzo grano,186,186,0,376.88,2.03,36248,13661146.24
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,22.41,22.41,0,508.12,22.67,4607.12,2340969.81
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5560000,Baby back choi,365.35,365.35,0,5080.99,13.91,12633.22,64189264.49
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,323.54,323.54,0,4416.37,13.65,6378.62,28170346.01
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,407.82,407.82,0,2640.29,6.47,8771.5,23159303.74
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,104.36,104.36,0,1738.12,16.66,15186.41,26395802.95
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),66.49,66.49,0,1622.7,24.41,4706.87,7637837.95
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,1738.16,1725.16,13,19047.15,11.04,6447.07,122798309.4
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,104.78,104.78,0,1289.44,12.31,5054.13,6516997.39
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6850000,Semilla de frijol,1318.91,1318.91,0,2568.2,1.95,27182.07,69808992.17
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6880000,Gai lan (kay laan),638.51,638.51,0,9845.48,15.42,10296.49,101373886.4
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6890000,Garbanzo forrajero,80,0,80,0,0,0,0
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,23.89,23.89,0,47.23,1.98,7833.33,369968.18
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7220000,Jamaica,3.36,3.36,0,6.32,1.88,56250,355500
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,108.44,106.44,2,1967.46,18.48,3000,5902380
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7320000,Kohlrabi,274.58,274.58,0,4315.37,15.72,6696.65,28898522.51
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,4640.46,4640.46,0,41877.28,9.02,17151.28,718248954.9
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7675000,Melón amargo,67.23,67.23,0,1787.5,26.59,6385.38,11413866.75
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7840000,Napa,332.33,332.33,0,4191.41,12.61,8650.33,36257079.67
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,7980000,Okra (angú o gombo),19.04,19.04,0,214.22,11.25,4995.46,1070127.44
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8110000,Semilla de papa,292.8,292.8,0,6833.01,23.34,21510.39,146980710
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),52.65,52.65,0,1602.99,30.45,10198.91,16348750.74
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,92.98,92.98,0,2253.52,24.24,5066.17,11416715.42
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8740000,Shop suey,34.76,34.76,0,195.47,5.62,2478.9,484550.58
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,8770000,Sorgo escobero,253.88,253.88,0,652.44,2.57,3992.14,2604631.82
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,1130.18,1130.18,0,5719.56,5.06,10736.33,61407083.61
2020,25,Sinaloa,1,Otoño-Invierno,1,Riego,200201,Tonelada,9210000,Yu-choy,515.47,515.47,0,8060.34,15.64,6529.84,52632730.55
2020,25,Sinaloa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8740000,Shop suey,146.78,146.78,0,217.62,1.48,4112.52,894966.6
2020,25,Sinaloa,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,52.86,52.86,0,92.48,1.75,4555.46,421288.94
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,978.7,978.7,0,1867.04,1.91,13485.13,25177277.12
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,22.97,22.97,0,181.62,7.91,7125,1294042.5
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,125.15,125.15,0,267.19,2.13,8200,2190958
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,184.16,184.16,0,2522.87,13.7,12602.5,31794469.18
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,8740000,Shop suey,68.35,68.35,0,327.65,4.79,2098,687409.7
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,8770000,Sorgo escobero,144.49,142.49,2,597.16,4.19,6679.35,3988640.65
2020,25,Sinaloa,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,16.81,16.81,0,176.09,10.48,320,56348.8
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,18801.77,18220.77,581,20171.16,1.11,11578.44,233550565.8
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,26.89,26.89,0,170.64,6.35,2100,358344
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,21.29,21.29,0,16.83,0.79,45000,757350
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8740000,Shop suey,49.3,49.3,0,57.5,1.17,12000,690000
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,31.04,31.04,0,70.56,2.27,1938.68,136793.26
2020,25,Sinaloa,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,1448.19,1448.19,0,18522.78,12.79,443.33,8211704.06
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,636.61,636.61,0,8494.81,13.34,27094.83,230165432.8
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,81.5,0,0,0,0,0,0
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,77.71,77.71,0,221.22,2.85,4093.26,905510.98
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,289.91,289.91,0,916.99,3.16,17574.53,16115668.26
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,9940000,Bambú,105.92,105.92,0,924.48,8.73,1350,1248048
2020,25,Sinaloa,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,4328.01,4328.01,0,95868.66,22.15,594.67,57010216.04
2020,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,1537.82,1537.82,0,3359.26,2.18,6813.95,22889829.68
2020,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,4387.59,4387.59,0,40072.28,9.13,2730.44,109414956.2
2020,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),2.24,2.24,0,29.9,13.35,4000,119600
2020,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,44.8,44.8,0,433.1,9.67,6700,2901770
2020,25,Sinaloa,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,18924.58,18924.58,0,346241.31,18.3,428.56,148385175.8
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,63.67,63.67,0,1276.31,20.05,6550.43,8360379.31
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,237.15,237.15,0,15839.11,66.79,6155.44,97496691.26
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,126.64,126.64,0,2300.63,18.17,6732.82,15489727.68
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5760000,Calabaza,3083.33,3062.33,21,65895.75,21.52,8039.73,529784038.2
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,3386.71,3382.71,4,102380.26,30.27,640.72,65597080.19
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,245.6,245.6,0,2731.04,11.12,6947.53,18973982.33
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,439.9,439.9,0,8043.98,18.29,8748.89,70375896.18
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),215.5,214.5,1,7365.68,34.34,3686.96,27156967.53
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,308.4,305.4,3,4844.99,15.86,13031.17,63135888.34
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,226,226,0,2312.05,10.23,9875.07,22831655.59
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6620000,Eneldo,6.72,6.72,0,68.11,10.14,7481.57,509569.73
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,17.55,17.55,0,244.81,13.95,9180.9,2247576.13
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6790000,Semilla de flores,28.01,28.01,0,27.69,0.99,6800,188292
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,514.45,514.45,0,920.38,1.79,7441.69,6849182.64
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,3.08,3.08,0,11.27,3.66,4430,49926.1
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,2.8,2.8,0,8.96,3.2,8505.36,76208.03
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7270000,Kale,72.06,61.06,11,2053.79,33.64,9993.03,20523585.08
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,7840000,Napa,11,0,11,0,0,0,0
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8110000,Semilla de papa,65.93,65.93,0,1904.78,28.89,9491.01,18078286.03
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8240000,Perejil,119.33,119.33,0,2501.78,20.97,6860.34,17163061.41
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8440000,Poro (leek),48.18,48.18,0,1225.44,25.43,9722.18,11913948.26
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8460000,Quelite,45.76,45.76,0,544.61,11.9,4785.98,2606492.57
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,173.7,173.7,0,3598.66,20.72,5247.46,18883824.4
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,145.31,145.31,0,2730.37,18.79,682.8,1864296.64
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9060000,Semilla de trigo grano,8353.62,8353.62,0,52184.09,6.25,7575.79,395335707.2
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,9990000,Semilla de girasol,220.64,220.64,0,567.03,2.57,7850,4451185.5
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,8552.14,8552.14,0,300595.69,35.15,740.13,222479888
2020,26,Sonora,1,Otoño-Invierno,1,Riego,200205,Manojo,7570000,Mano de león,2.5,2.5,0,5596.43,2238.57,53.05,296882.83
2020,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,69.81,69.81,0,567.19,8.12,729.04,413504.2
2020,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9040000,Trigo forrajero verde,115.65,115.65,0,941.9,8.14,731.92,689395.45
2020,26,Sonora,1,Otoño-Invierno,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,221.85,221.85,0,1260.88,5.68,699.18,881582.08
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,11.2,11.2,0,139.05,12.42,8989.63,1250008.05
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,604.9,585.9,19,1268.29,2.16,21831.22,27688318.01
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,5760000,Calabaza,3493.95,3440.95,53,69655.32,20.24,9658.86,672790984.1
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,61.81,61.81,0,936.56,15.15,7092.06,6642139.71
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6200000,Semilla de cilantro,34.18,34.18,0,42.23,1.24,26500,1119095
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),46.5,46.5,0,1225.35,26.35,3496.55,4284497.54
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,254.72,254.72,0,2850.02,11.19,9027.15,25727558.04
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,48.12,48.12,0,557.4,11.58,9773.85,5447943.99
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,316.28,316.28,0,628.37,1.99,7504.6,4715665.5
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8440000,Poro (leek),3.92,3.92,0,60.08,15.33,4000,240320
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,53.41,53.41,0,954.51,17.87,7419.42,7081910.58
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8740000,Shop suey,156.69,98.69,58,133.65,1.35,15134.13,2022676.47
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,8840000,Semilla de soya,594.96,594.96,0,1264.37,2.13,10225,12928183.25
2020,26,Sonora,2,Primavera-Verano,1,Riego,200201,Tonelada,15050000,Pastos y praderas,82.66,82.66,0,1829.34,22.13,870.69,1592788.04
2020,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,120.54,120.54,0,95.31,0.79,20839.07,1986171.76
2020,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,58.97,56.97,2,755.67,13.26,2995.83,2263858.86
2020,26,Sonora,2,Primavera-Verano,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,12.32,12.32,0,95.84,7.78,816.67,78269.65
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,1295.92,1295.92,0,11144.08,8.6,12077.53,134592960.5
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,13.44,13.44,0,80.48,5.99,52833.33,4252026.4
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,20.54,20.54,0,112.08,5.46,6430.88,720773.03
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,6.72,6.72,0,83.95,12.49,9786.67,821590.95
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,6490000,Dátil,1363.94,1363.94,0,9248.35,6.78,46918.63,433919911.8
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,42.95,42.95,0,144.34,3.36,3368.75,486245.38
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7160000,Higuerilla,756.63,716.63,40,2245.43,3.13,5538.41,12436111.97
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7400000,Limón real,145,0,0,0,0,0,0
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,14.57,14.57,0,241.77,16.59,13759.54,3326643.99
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,14.94,14.94,0,197.87,13.24,16903.55,3344705.44
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,25.21,25.21,0,913.27,36.23,1108,1011903.16
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,9800000,Stevia,29.13,29.13,0,152.61,5.24,48250,7363432.5
2020,26,Sonora,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,5097.71,5097.71,0,136852.12,26.85,811.2,111014439.7
2020,26,Sonora,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,33.61,33.61,0,269.12,8.01,922.86,248360.08
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5760000,Calabaza,32.11,32.11,0,348.84,10.86,3454.32,1205004.99
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,2863.35,2598.35,265,1181.41,0.45,30288.26,35782853.25
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5790000,Camote,65.94,65.94,0,701.34,10.64,4242.99,2975778.61
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6050000,Chayote,6.72,6.72,0,58.21,8.66,3647.55,212323.89
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6190000,Cilantro,8.96,8.96,0,16.21,1.81,3417.85,55403.35
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6855000,Frijol x pelón,26.89,26.89,0,22.33,0.83,16203.13,361815.89
2020,27,Tabasco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,1077.65,1077.65,0,11993.96,11.13,3851.19,46191018.81
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,20.91,20.91,0,197.55,9.45,3325.47,656946.6
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,5623.65,5539.65,84,2683.03,0.48,29889.17,80193539.79
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,50.97,50.97,0,599.58,11.76,4054.08,2430745.29
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6050000,Chayote,3.92,3.92,0,35.82,9.14,3741.19,134009.43
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6190000,Cilantro,8.95,8.95,0,16.63,1.86,1780.37,29607.55
2020,27,Tabasco,2,Primavera-Verano,2,Temporal,200201,Tonelada,9212000,Yuca alimenticia,686.25,686.25,0,8132.93,11.85,3924.1,31914430.61
2020,27,Tabasco,3,Perennes,1,Riego,200201,Tonelada,8030000,Palma africana o de aceite,379.83,379.83,0,9802.74,25.81,1257.52,12327141.6
2020,27,Tabasco,3,Perennes,1,Riego,200201,Tonelada,8510000,Rambután,19.05,19.05,0,151.79,7.97,13318.02,2021542.26
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5020000,Achiote,138.48,138.48,0,73.91,0.53,6544.44,483699.56
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,2074.19,2025.19,49,127672.26,63.04,733.02,93586320.03
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,5850000,Carambolo,3.36,3.36,0,46.29,13.78,10028.76,464231.3
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,25.76,25.76,0,168.03,6.52,9708.31,1631287.33
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7190000,Hule hevea,4879.17,4879.17,0,9934.81,2.04,10342.8,102753752.9
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,116.39,116.39,0,153.01,1.31,6516.26,997052.94
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,7905000,Noni,1.12,1.12,0,6.7,5.98,2163.6,14496.12
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8030000,Palma africana o de aceite,25183.64,25183.64,0,365169.79,14.5,1415.17,516777331.7
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8280000,Pimienta,1346.15,1346.15,0,997.93,0.74,33988.49,33918133.83
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8340000,Pitahaya,17.93,17.93,0,132,7.36,14802.95,1953989.4
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8510000,Rambután,4.48,4.48,0,35.79,7.99,13946.76,499154.54
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,12.3,12.3,0,27.96,2.27,8548.21,239007.95
2020,27,Tabasco,3,Perennes,2,Temporal,200201,Tonelada,9290000,Zapote,28.37,28.37,0,136.57,4.81,9367.63,1279337.23
2020,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,17.72,17.72,0,13.14,0.74,46416.07,609907.16
2020,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,5810000,Canola,180.89,119.89,61,189.6,1.58,7400,1403040
2020,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,7510000,Maíz palomero,204.66,204.66,0,718.13,3.51,6366.67,4572096.73
2020,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,7980000,Okra (angú o gombo),3573.64,3573.64,0,32815.03,9.18,4289.98,140775822.4
2020,28,Tamaulipas,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,6.72,6.72,0,157.49,23.44,948.53,149383.99
2020,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,84.71,84.71,0,20.09,0.24,52350,1051711.5
2020,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5810000,Canola,2649.66,2608.66,41,1289.24,0.49,7562.4,9749748.58
2020,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6940000,Girasol,708.87,708.87,0,539.52,0.76,6116,3299704.32
2020,28,Tamaulipas,1,Otoño-Invierno,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,701.32,638.32,63,851.76,1.33,3045.37,2593924.35
2020,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,83.52,83.52,0,66.87,0.8,16000,1069920
2020,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,5770000,Calabaza semilla o chihua,5,0,5,0,0,0,0
2020,28,Tamaulipas,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),35.85,35.85,0,1063.2,29.66,6660,7080912
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,247.64,247.64,0,183.58,0.74,17742.06,3257087.37
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,566,524,42,274.51,0.52,39381.04,10810489.29
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,6940000,Girasol,22.4,22.4,0,6.64,0.3,4600,30544
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,7980000,Okra (angú o gombo),1.56,0.56,1,5.26,9.39,12000,63120
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8740000,Shop suey,669.58,618.58,51,201.77,0.33,7675,1548584.75
2020,28,Tamaulipas,2,Primavera-Verano,2,Temporal,200201,Tonelada,8770000,Sorgo escobero,50.44,50.44,0,12.46,0.25,5000,62300
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,1821.86,1821.86,0,4646.02,2.55,9150,42511083
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,1884.64,1884.64,0,107541.76,57.06,657.61,70720536.79
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,13.85,13.85,0,228.01,16.46,2816.67,642228.93
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,16.44,13.44,3,51.69,3.85,17000,878730
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,7755000,Moringa,5,0,5,0,0,0,0
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,8330000,Pistache,5,0,0,0,0,0,0
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,8680000,Sábila,2822.74,2818.74,4,112587.51,39.94,723.77,81487462.11
2020,28,Tamaulipas,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,23855.92,23855.92,0,453206.22,19,792,358939326.2
2020,28,Tamaulipas,3,Perennes,1,Riego,200206,Planta,8016000,Orquídea,2.37,2.37,0,63906.86,26964.92,81,5176242.35
2020,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,962.36,962.36,0,48303.36,50.19,639.92,30910286.13
2020,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,6280000,Clyptoria,10.08,10.08,0,174.72,17.33,979.99,171223.85
2020,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,7130000,Henequén,998.02,998.02,0,7556.41,7.57,6091.07,46026622.26
2020,28,Tamaulipas,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,22.41,22.41,0,412.06,18.39,2966.67,1222446.04
