Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Preciomediorural,Valorproduccion
2021,12,Guerrero,3,Perennes,1,Riego,200203,Gruesa,5365000,Anturios (gruesa),1.00,1.00,0.00,1484.04,1484.04,2565.14,3806766.17
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,7.95,7.95,0.00,49.49,6.23,5300.07,262300.41
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,66.28,66.28,0.00,234.49,3.54,2972.21,696952.59
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,59.16,59.16,0.00,667.45,11.28,3073.97,2051718.63
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7030000,Guaje (verdura),9.53,9.53,0.00,26.84,2.82,5656.45,151819.12
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,2.08,2.08,0.00,16.29,7.83,2996.43,48811.82
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,244.96,244.96,0.00,2444.56,9.98,9878.09,24147590.11
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7600000,Maracuyá,5.66,5.66,0.00,42.07,7.43,4981.96,209591.08
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7830000,Nanche,141.36,141.36,0.00,908.64,6.43,6568.26,5968185.69
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,7905000,Noni,20.10,20.10,0.00,307.90,15.32,6272.26,1931229.53
2021,12,Guerrero,3,Perennes,1,Riego,200217,Metro cuadrado,8150000,Pasto tapete (m2),22.00,22.00,0.00,215585.70,9799.35,31.71,6836941.17
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,102.56,102.56,0.00,673.03,6.56,6365.07,4283884.58
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,16.39,16.39,0.00,205.05,12.51,9071.79,1860169.73
2021,12,Guerrero,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,23546.16,23546.16,0.00,618219.44,26.26,717.42,443522730.10
2021,12,Guerrero,3,Perennes,2,Temporal,200203,Gruesa,5030000,Agapando,1.84,1.84,0.00,727.36,395.30,710.28,516628.41
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,6020000,Chabacano,7.92,7.92,0.00,47.07,5.94,5266.79,247908.00
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,734.47,734.47,0.00,4077.01,5.55,4417.26,18009223.93
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,272.26,272.26,0.00,3548.88,13.03,3016.93,10706728.51
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,198.08,198.08,0.00,1209.26,6.10,4269.55,5162990.69
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,151.26,151.26,0.00,1319.06,8.72,5063.43,6678966.64
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,7610000,Marañón,17.62,17.62,0.00,92.40,5.24,3645.15,336811.70
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,574.18,574.18,0.00,3367.18,5.86,5504.47,18534532.55
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,7890000,Níspero,1.16,1.16,0.00,3.77,3.25,2331.50,8789.77
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,8340000,Pitahaya,10.93,10.93,0.00,10.70,0.98,7974.47,85326.80
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,1384.56,1384.56,0.00,7396.36,5.34,6698.45,49544169.79
2021,12,Guerrero,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,117879.00,117879.00,0.00,2516841.37,21.35,713.08,1794721701.00
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5430000,Arvejón,93.29,93.29,0.00,140.90,1.51,9128.04,1286140.41
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,1284.66,1284.66,0.00,48773.20,37.97,153.75,7498895.47
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,29.57,29.57,0.00,166.54,5.63,14875.10,2477298.81
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,50.52,50.52,0.00,529.74,10.49,3298.11,1747138.39
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),29.83,29.83,0.00,681.88,22.86,2886.50,1968244.05
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,823.74,821.91,2.00,6238.12,7.59,8210.45,51217789.48
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,34.65,34.65,0.00,37.11,1.07,9656.92,358368.20
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,49.81,49.81,0.00,331.09,6.65,3707.16,1227404.28
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,7790000,Nabo forrajero,410.19,410.19,0.00,5458.43,13.31,954.29,5208922.01
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,9040000,Trigo forrajero verde,12.73,12.73,0.00,182.19,14.31,554.17,100964.19
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,442.34,442.34,0.00,7262.59,16.42,562.54,4085492.15
2021,13,Hidalgo,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,7.51,7.51,0.00,488.33,65.02,206.46,100820.29
2021,13,Hidalgo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5430000,Arvejón,123.86,123.86,0.00,76.70,0.62,13381.48,1026359.72
2021,13,Hidalgo,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5690000,Cacahuate,74.22,74.22,0.00,87.61,1.18,12150.80,1064531.35
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,6.10,5.43,1.00,84.71,15.60,3521.15,298276.97
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,5430000,Arvejón,6.38,6.38,0.00,25.72,4.03,7495.05,192772.81
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,8.44,8.44,0.00,71.98,8.53,3386.15,243735.34
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,23.89,23.89,0.00,36.87,1.54,16401.77,604733.20
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,203.99,203.99,0.00,8026.12,39.35,155.17,1245409.17
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,66.19,64.19,2.00,1423.18,22.17,3372.30,4799388.89
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),160.55,159.05,1.50,3810.57,23.96,2920.26,11127863.56
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,1195.92,1195.92,0.00,9957.54,8.33,5632.30,56083823.60
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,6670000,Espinaca,19.43,18.10,1.00,236.64,13.07,4222.64,999244.50
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,7100000,Haba grano,29.73,29.73,0.00,44.28,1.49,12035.70,532940.99
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,7110000,Haba verde,34.69,34.69,0.00,228.90,6.60,3885.21,889324.87
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200205,Manojo,7570000,Mano de león,15.56,15.56,0.00,47340.75,3042.46,30.22,1430742.74
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,7790000,Nabo forrajero,262.77,256.44,6.50,3306.34,12.89,938.19,3101976.24
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200205,Manojo,7930000,Nube,11.78,11.78,0.00,12472.72,1058.80,29.78,371409.88
2021,13,Hidalgo,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,35.97,35.97,0.00,549.22,15.27,4208.38,2311324.94
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5430000,Arvejón,38.20,38.20,0.00,40.54,1.06,5750.44,233122.85
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,188.39,188.39,0.00,201.86,1.07,14414.38,2909687.34
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5810000,Canola,13.00,13.00,0.00,29.14,2.24,8500.49,247704.17
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,1995.01,1632.01,363.00,25155.05,15.41,148.30,3730543.43
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6070000,Chícharo,621.65,621.65,0.00,1390.62,2.24,8782.14,12212617.97
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,6940000,Girasol,98.00,54.40,43.50,89.88,1.65,6644.97,597249.79
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7100000,Haba grano,450.19,450.19,0.00,571.74,1.27,12675.93,7247333.50
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,7110000,Haba verde,29.88,29.88,0.00,78.03,2.61,4733.32,369340.90
2021,13,Hidalgo,2,Primavera-Verano,2,Temporal,200201,Tonelada,9090000,Triticale forrajero en verde,45.93,45.93,0.00,480.02,10.45,907.73,435726.79
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,211.06,211.06,0.00,707.88,3.35,11203.19,7930514.10
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,5130000,Alcachofa,15.08,15.08,0.00,108.93,7.22,9312.19,1014377.28
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,51.77,51.77,0.00,351.65,6.79,8703.48,3060580.39
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,7540000,Mamey,4.24,4.24,0.00,14.69,3.46,9164.19,134622.00
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,9290000,Zapote,3.52,3.52,0.00,12.68,3.60,3675.68,46607.65
2021,13,Hidalgo,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,3895.26,3895.26,0.00,327085.39,83.97,333.75,109163461.10
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,104.31,104.31,0.00,236.61,2.27,3533.46,836051.78
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7210000,Jaca (jackfruit),5.72,5.72,0.00,25.07,4.38,16469.72,412895.86
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,15.98,15.98,0.00,42.69,2.67,872.34,37240.26
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7420000,Litchi,67.28,67.28,0.00,198.23,2.95,22779.26,4515532.20
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7440000,Macadamia,20.33,20.33,0.00,55.59,2.73,41262.17,2293764.10
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7451000,Maguey mixiotero,23.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,7452000,Maguey,1053.39,1053.39,0.00,13136.63,12.47,5097.37,66962301.27
2021,13,Hidalgo,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,21052.94,21052.94,0.00,491709.60,23.36,222.27,109292757.30
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,18.01,18.01,0.00,324.86,18.04,5898.22,1916096.71
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,22.03,22.03,0.00,512.41,23.26,8826.54,4522807.18
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,84.92,84.92,0.00,1826.73,21.51,6278.85,11469766.29
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,23.71,23.71,0.00,472.09,19.91,4475.20,2112698.22
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5810000,Canola,16.54,16.54,0.00,20.58,1.24,6856.07,141097.85
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5875000,Cártamo forrajero en verde,27.04,27.04,0.00,437.57,16.18,787.97,344791.54
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,329.55,329.55,0.00,7986.19,24.23,660.14,5272041.97
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6050000,Chayote,4.80,4.80,0.00,91.73,19.11,7475.19,685698.84
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,88.69,88.69,0.00,638.86,7.20,10710.82,6842712.71
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,91.75,91.75,0.00,1434.24,15.63,6364.99,9128925.75
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),117.29,117.29,0.00,4242.54,36.17,2327.59,9874898.44
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),5.20,5.20,0.00,97.08,18.67,713.31,69247.95
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6600000,Ejote,233.04,233.04,0.00,1872.46,8.03,7733.14,14479990.31
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6890000,Garbanzo forrajero,450.64,450.64,0.00,1705.25,3.78,863.01,1471643.17
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6905000,Garbanzo porquero,198.93,198.93,0.00,534.64,2.69,1699.28,908500.49
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,6940000,Girasol,872.98,872.98,0.00,1403.47,1.61,6211.50,8717655.25
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,7165000,"Hongos, setas y champiñones",3.73,3.73,0.00,1360.33,364.70,31083.33,42283586.30
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,7240000,Jícama,2.24,2.24,0.00,40.87,18.25,5520.00,225602.40
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,119.14,119.14,0.00,4083.00,34.27,5150.34,21028835.17
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,9090000,Triticale forrajero en verde,2720.14,2720.14,0.00,63540.80,23.36,405.33,25754969.21
2021,14,Jalisco,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,33.61,33.61,0.00,969.41,28.84,367.27,356035.21
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5875000,Cártamo forrajero en verde,1162.56,1162.56,0.00,16758.01,14.41,934.89,15666871.45
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,40.73,40.73,0.00,825.37,20.26,608.07,501882.58
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6070000,Chícharo,21.72,21.72,0.00,102.71,4.73,6211.20,637952.18
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),90.07,90.07,0.00,1451.91,16.12,841.14,1221258.32
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6890000,Garbanzo forrajero,7919.76,7919.76,0.00,37269.56,4.71,899.31,33516828.33
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6905000,Garbanzo porquero,527.19,527.19,0.00,638.75,1.21,1838.57,1174388.14
2021,14,Jalisco,1,Otoño-Invierno,2,Temporal,200201,Tonelada,6940000,Girasol,18.91,18.91,0.00,20.87,1.10,5478.77,114341.98
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5010000,Acelga,17.65,17.65,0.00,259.33,14.69,4072.04,1056001.54
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5370000,Apio,42.45,42.45,0.00,827.70,19.50,8201.96,6788760.28
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5640000,Betabel,69.13,69.13,0.00,1690.34,24.45,6805.45,11503525.04
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5690000,Cacahuate,11.77,11.77,0.00,19.67,1.67,15607.43,306998.16
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,27.52,27.52,0.00,491.80,17.87,5707.85,2807118.33
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,11.32,11.32,0.00,235.76,20.83,556.44,131187.36
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,66.12,66.12,0.00,569.42,8.61,14586.32,8305739.58
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,66.06,66.06,0.00,765.69,11.59,10347.80,7923205.08
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),83.24,83.24,0.00,2570.93,30.89,4393.13,11294439.91
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,134.95,134.95,0.00,1282.77,9.51,11233.87,14410475.17
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,22.80,22.80,0.00,41.48,1.82,5035.99,208892.67
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,7240000,Jícama,99.80,99.80,0.00,2948.51,29.54,5574.15,16435438.19
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,7500000,Semilla de maíz grano,2977.28,2977.28,0.00,26871.81,9.03,4863.83,130699874.40
2021,14,Jalisco,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,98.86,98.86,0.00,3527.44,35.68,10298.69,36327995.21
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5690000,Cacahuate,699.63,699.63,0.00,1167.94,1.67,15604.38,18224973.87
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5760000,Calabaza,53.77,53.77,0.00,844.19,15.70,2594.79,2190496.89
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5770000,Calabaza semilla o chihua,405.57,405.57,0.00,520.99,1.28,44896.36,23390555.16
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5790000,Camote,37.47,37.47,0.00,631.31,16.85,8163.24,5153537.90
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,5900000,Cebada forrajera en verde,459.76,459.76,0.00,9093.78,19.78,571.36,5195788.71
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,6540000,Ebo (janamargo o veza),43.23,43.23,0.00,846.87,19.59,661.35,560076.00
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7220000,Jamaica,4.98,4.98,0.00,2.32,0.47,28996.09,67270.92
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,7240000,Jícama,67.05,67.05,0.00,1475.47,22.01,5225.01,7709342.94
2021,14,Jalisco,2,Primavera-Verano,2,Temporal,200201,Tonelada,8490000,Rábano,6.39,6.39,0.00,225.06,35.22,8868.27,1995891.85
2021,14,Jalisco,3,Perennes,1,Riego,200203,Gruesa,1509000,Flor hawaiana,4.00,4.00,0.00,6472.00,1618.00,538.00,3481936.00
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,5000000,Aceituna,28.08,28.08,0.00,60.79,2.16,5159.11,313622.00
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,5650000,Arándano,2930.28,2930.28,0.00,31911.50,10.89,38014.17,1213089091.00
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,5830000,Semilla de caña de azúcar,1584.48,1584.48,0.00,162950.05,102.84,760.68,123953141.90
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,5850000,Carambolo,13.32,13.32,0.00,96.83,7.27,6768.32,655376.73
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,1.04,1.04,0.00,4.64,4.46,16251.15,75405.35
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,6050000,Chayote,31.17,31.17,0.00,1029.13,33.02,4881.20,5023389.82
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,6300000,Coco fruta,1693.02,1693.02,0.00,36958.05,21.83,2986.36,110370197.20
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7050000,Guanábana,8.32,8.32,0.00,45.79,5.50,3283.95,150372.09
2021,14,Jalisco,3,Perennes,1,Riego,200205,Manojo,7120000,Helecho,67.50,67.50,0.00,145433.17,2154.57,26.46,3847515.22
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7150000,Higo,23.39,23.39,0.00,161.45,6.90,11984.62,1934916.99
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7210000,Jaca (jackfruit),38.49,38.49,0.00,522.45,13.57,4085.43,2134435.49
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,1404.51,1404.51,0.00,22156.62,15.78,6130.21,135824623.60
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7420000,Litchi,5.33,5.33,0.00,24.70,4.63,10493.63,259192.62
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7600000,Maracuyá,7.28,7.28,0.00,33.15,4.55,5502.63,182412.23
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,77.77,77.77,0.00,1472.25,18.93,15415.39,22695301.35
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,7905000,Noni,8.32,8.32,0.00,53.78,6.46,8291.28,445905.30
2021,14,Jalisco,3,Perennes,1,Riego,200206,Planta,8016000,Orquídea (planta),43.44,43.44,0.00,881875.02,20300.99,167.24,147480858.20
2021,14,Jalisco,3,Perennes,1,Riego,200206,Planta,8050000,Palma de ornato,5.00,5.00,0.00,1187.50,237.50,194.44,230902.78
2021,14,Jalisco,3,Perennes,1,Riego,200217,Metro cuadrado,8150000,Pasto tapete (m2),576.78,576.78,0.00,5739842.57,9951.53,24.68,141635982.60
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,8880000,Tamarindo,143.08,143.08,0.00,943.84,6.60,7386.48,6971653.53
2021,14,Jalisco,3,Perennes,1,Riego,200201,Tonelada,15050000,Pastos y praderas,22805.06,22805.06,0.00,1060432.36,46.50,444.17,471017204.90
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,5830000,Semilla de caña de azúcar,102.10,102.10,0.00,8459.67,82.86,722.12,6108902.50
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,5840000,Capulín,2.08,2.08,0.00,6.29,3.02,7309.69,45977.97
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,6050000,Chayote,140.42,140.42,0.00,4661.42,33.20,4001.66,18653405.09
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,6220000,Ciruela,1409.40,1409.40,0.00,11416.21,8.10,9153.93,104503132.70
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,6300000,Coco fruta,1505.04,1505.04,0.00,27291.64,18.13,2755.00,75188435.13
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,6690000,Eucalipto,10.04,10.04,0.00,4.76,0.47,530.18,2523.66
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7050000,Guanábana,4.16,4.16,0.00,25.46,6.12,3223.44,82068.66
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7380000,Lima,30.50,0.00,0.00,0.00,0.00,0.00,0.00
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7540000,Mamey,19.25,19.25,0.00,105.97,5.50,11091.58,1175374.40
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7690000,Membrillo,11.44,11.44,0.00,61.80,5.40,14687.57,907692.06
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7830000,Nanche,10.40,10.40,0.00,55.67,5.35,6855.98,381672.34
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,7910000,Nopal forrajero,3.18,3.18,0.00,106.02,33.34,526.61,55831.00
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,8350000,Pitaya,396.17,396.17,0.00,2952.28,7.45,18145.03,53569204.12
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,8880000,Tamarindo,4034.27,4034.27,0.00,22557.34,5.59,6639.03,149758766.90
2021,14,Jalisco,3,Perennes,2,Temporal,200201,Tonelada,15050000,Pastos y praderas,447200.00,447200.00,0.00,12796071.45,28.61,406.76,5204925229.00
2021,15,México,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,2.94,2.94,0.00,63.68,21.66,4529.99,288469.61
2021,15,México,1,Otoño-Invierno,1,Riego,200203,Gruesa,5030000,Agapando,1.58,1.58,0.00,839.73,531.47,324.43,272429.48
2021,15,México,1,Otoño-Invierno,1,Riego,200203,Gruesa,5140000,Alcatraz,1.61,1.61,0.00,837.55,520.22,320.17,268154.20
2021,15,México,1,Otoño-Invierno,1,Riego,200205,Manojo,5271000,Alpiste ornamental,0.63,0.63,0.00,639.85,1015.63,19.45,12444.96
2021,15,México,1,Otoño-Invierno,1,Riego,200205,Manojo,5450000,Aster (manojo),14.15,14.15,0.00,710917.23,50241.50,9.95,7071849.10
2021,15,México,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,2.68,2.68,0.00,47.13,17.59,2763.96,130265.43
2021,15,México,1,Otoño-Invierno,1,Riego,200201,Tonelada,5790000,Camote,24.81,24.81,0.00,494.31,19.92,4048.51,2001219.54
2021,15,México,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,2419.19,2419.19,0.00,15513.21,6.41,8787.57,136323359.30
2021,15,México,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,11.71,11.71,0.00,168.35,14.38,3291.72,554161.80
